1,"ar6.csv","svmLinear"
1,"ar4.csv","svmLinear"
1,"ar3.csv","svmLinear"
1,"ar5.csv","svmLinear"
1,"ant-1.4.csv","svmLinear"
1,"camel-1.2.csv","svmLinear"
1,"ant-1.5.csv","svmLinear"
50,"ant-1.6.csv","svmLinear"
1,"ant-1.7.csv","svmLinear"
1,"forrest-0.8.csv","svmLinear"
1,"ivy-1.4.csv","svmLinear"
1,"ivy-2.0.csv","svmLinear"
1,"jedit-4.3.csv","svmLinear"
1,"jedit-4.0.csv","svmLinear"
1,"jedit-4.2.csv","svmLinear"
1,"jedit-4.1.csv","svmLinear"
30,"pbeans2.csv","svmLinear"
1,"log4j-1.1.csv","svmLinear"
1,"log4j-1.2.csv","svmLinear"
1,"lucene-2.2.csv","svmLinear"
1,"poi-2.0.csv","svmLinear"
1,"poi-2.5.csv","svmLinear"
30,"PC3.csv","svmLinear"
1,"lucene-2.4.csv","svmLinear"
10,"camel-1.4.csv","svmLinear"
1,"synapse-1.1.csv","svmLinear"
1,"velocity-1.5.csv","svmLinear"
1,"synapse-1.2.csv","svmLinear"
1,"velocity-1.6.csv","svmLinear"
1,"poi-3.0.csv","svmLinear"
1,"xerces-1.4.csv","svmLinear"
40,"xerces-1.3.csv","svmLinear"
50,"xalan-2.5.csv","svmLinear"
1,"xalan-2.6.csv","svmLinear"
1,"xalan-2.7.csv","svmLinear"
40,"camel-1.6.csv","svmLinear"
1,"PC4.csv","svmLinear"
40,"MC2.csv","svmLinear"
